section,grave_id,row,column,inscription
C,157,21,2,"Here lieth the Body of Henry Son of John Helliwell of Haworth who departed this life the 13th Day of November in the year of our LORD 1757.
And in the 8th Year of his age.
Why do we mourn departing Friends? Or shake at Death's Alarms? 'Tis but the Voice that JESUS sends To call them to his Arms."
C,158,21,1,"IN MEMORY OF Ellis Ratcliffe of Cullingworth gate, who departed this Life March 17th 1815 in the 61st Year of his Age.
ALSO in Memory of Mary his Wife who departed this Life July 16th 1818 in the 62nd Year of her Age.
ALSO of Jane Daughter of the above & wife of John Mitchell of Cullingworth, who died Feby 2nd 1847 in the 47th Year of her Age"
C,159,22,1,"BENEATH This Stone rest the remains of JOHN HARTLEY late of Haworth, he died November 10th 1819, in the 64th Year of his Age.
ALSO MARY, Relict of the above who died June 22nd 1834 in the 80th YEAR of her AGE."
C,160,22,2,"Here lieth the Body of William the Son of John Helliwell of Haworth who departed this Life the 17th Day of March 1782,
and In the 49th Year of his Age.
Also here lieth the Body of Sarah Wife of the above said William Helliwell who departed this Life the 7th Day of March 1761. And In the 22nd Year of her Age.
ALSO James, Son of John and Betty Ogden of Leeming Lane, who died March 13th 1829, in the 3rd Year of his age.
ALSO Jonas their Son who died Novr 12th 1831 in the 4th Year of his Age."
C,161,22,3,"Here Resteth the Body of Mary daughter of John Helliwell who departed this life October 13th 1777
Also Susan Daughter of John Helliwell of Haworth buried September the 26th 1746 In the 2nd Year of her Age.
Also Robert Son of Robert Hall of Haworth departed this life May the 10th 1750."
C,162,22,4,"Here lieth the Body of John Helliwell of Haworth who departed this life the 5th day of June 1747 in the 56th year of his Age.
Also here lieth the Body of Susan Relict of the abovesaid John Helliwell who departed this Life the 7th Day of December 1772.
And in the 65th Year of her Age.
Also here lieth the Body of Sarah their Daughter who departed this Life the 22nd Day of February in the Year of our LORD 1780. And in the 43rd Year
of her Age.
ALSO of James Heap of Thornton, who died Septr 1st 1850 in the 84th Year of his Age."
C,163,22,7,"Here lieth the Body of Martha the Wife of George Shaw of Haworth who departed this Life the 4th day of November in the Year of our Lord, 1754 and
in the 49th Year of her Age.
Also here lieth the Body of George Shaw of Lowertown Husband of the abovesaid who departed this Life the 9th Day of August in the Year of our LORD 1773.
And in the 62nd Year of his Age.
Also here lieth the Body of Susan Daughter of the above said George Shaw who departed this Life the 31st Day of January 1782. In the 24th Year of her Age.
Also the Body of Sarah Relict of the abovesaid, George Shaw who departed this Life July 28th 1784 In the 51st Year of her Age."
C,164,22,8,"Here lieth the Body of William Horsfall of Westfield; who departed this Life the 8th Day of September 1783. And in the 43rd Year of his Age.
ALSO Betty Horsfall of Westfield who departed this Life February 18th 1805 in the 20th Year of her Age.
ALSO Susan Horsfall of West field who died April 13th 1810 In the 22nd Year of his Age.
ARISE, shine for thy light is come and the glory of the LORD is risen upon thee.
ALSO William Hodgen of Mouldgreave who died Jany 13th 1822 Aged 78 Years."
C,165,22,9,"Here lyeth the Body of Ann Wife of John Heaton of Oldsnap who departed this life November the 19th (17?) Anno Dni 17?6.
I B
M B
Susan Burnwin died Jan 28th 1825. Aged 89 Years,"
C,166,22,10,"HERE RESTETH THE BODY OF THOMAS FETHER OF NORTHIS WHO DEPARTED THIS LIFE JANUARY THE XII ANO DNI 1693
Also Susan wife of Abraham Mitchell of Birks who departed this life June 19th 1746 In the 59th year of her Age
Benj.  Burnwin who died 1800 Aged 83."
C,167,22,11,"Here lieth the Body of Sarah the Daughter of William and Rebecca North of Bridgehouse who departed this Life the 16th Day of April 1777
In the 1st Year of her Age.
Also Rebecca Daughter of the said William & Rebecca North who died August 16th 1781. In the 1st Year of her Age."
C,168,22,12,"IN MEMORY of Rebecca the Daughter of James and Matty Greenwood of Stubbing who died Augt 31st 1825 in the 38th Year of her Age.
Also the abovesaid James Greenwood who died Feby 23rd 1828 in the 75th Year of his Age"
C,169,22,15,"In Memory of John the Son of Joseph and Martha Wright of Stairs who died the 3rd Day of May 1793 and In the 21st Year of his Age.
Also Sally their Daughter who died February 4th 1803 and In the 22nd Year of her Age.
Also Martha Wright Mother of the above said who died May 8th 1823 Aged 76 Years
ALSO Greenwood Wright, who died Octr 4th 1837 in the First Year of his Age."
C,170,22,16,"In Memory of Jonathan the Son of Joseph and Martha Wright of Stairs who died the 9th Day of January, 1794, and In the 19th Year of his Age.
Also Joseph Wright Father of the abovesaid who died July 12th 1806. In the 66th Year of his Age."
C,171,22,17,"IN MEMORY OF Richard Townend of SPRINGHEAD who died April 19th 1816 aged 36 Years.
Also of Mary Daughter of Richard and Betty Townend, who died Feby 14th 1824 aged 10(?) Years.
ALSO of Betty relict of the above who died Augst 25th 1871 in the 89th year of her Age.
J & B Kitson. Owner"
C,172,22,20,"SACRED to the MEMORY of Robert Shackleton of Stubbing, who died Mar. 13th 1825. Aged 33 Years
ALSO of Rebecca his Daughter who died Feb 4th 1831, Aged 13 Years."
C,173,22,21,"Here lieth the Body of Grace the Wife of William Shackleton of Height who departed this Life the 3rd Day of June 1782, In the 36th Year of her Age
Also Ellin Daughter of William Shackleton who departed this Life the 17th Day of January 1783. In the 13th Year of her Age.
Also in Memory of the above said William Shackleton who departed this Life March 8th 1809 Aged 62 Years
ALSO Joseph, Son of Isaac and Mary Shackleton who died July 7th 1834 in the 27th Year of his Age.
Young men prepare yourselves to die For life is short and death is nigh: Turn to the Lord make no delay I in my youth was call'd away.
ALSO of the above Isaac Shackleton who died July 10th 1855, in the 75th Year of his Age.
Also of the above Mary, relict of the said Isaac Shackleton, who died June 2nd 1862, in the 80th Year of her Age."
C,174,22,22,"IN MEMORY OF Five Children of William and Alice Shackleton of Hawcliffe who died in their Infancy
ALSO of three of their Children Viz, William died July 11th 1827 Aged 10 Years, Joseph died Septr 10th 1829, Aged 17 Years, & Sarah died Octr 30th 1831,
Aged 5 Years.
ALSO of Robert their Son, who died April 2nd 1828, Aged 10 Years
ALSO of the abovenamed William Shackleton, who died Septr 26th 1844, in the 55th Years(sic) of his Age.
ALSO of Alice, relict of the above William Shackleton, who died FebY 28th 1848, aged 60 Years."
C,175,22,23,"Here lieth the body of George Boocock of Haworth who departed this life the 4th day of January 1747 in the 34th year of his Age.
Also Timothy Boocock of Stairs who died 1798 Aged 73
Also Susanna Wife of the abovesaid who died March 9th 1815 in the 84th Year of her Age.
Also William Boocock of Sawood, who died July 29th 1847 in the 77th Year of his Age.
ALSO of Charles Boocock of Stairs who died Septr 12th 1850 in the 89th Year of his Age.
ALSO of Mary, relict of the above named Charles Boocock who died Feby 10th 1851, in the 85th Year of her age.
Also of Sybil, relict of the above William Boocock died March 4th 1852, Aged 81 years."
C,176,22,25,"Here lieth the body of Sarah Heaton Wife of Peter Heaton of Deanfield who departed this life the 11th day of September 1742
and in the 78th year of her Age.
ALSO Nathan Midgley late School Master at Hare-hill 20 Years, he died Jany 12th 1826 in the 68th Year of his Age.
ALSO of John, Son of the above Nathan Midgley, who died Augt 26th 1845, in the 30th Year of his age.
ALSO of Betty, relict of the above Nathan Midgley, who died Feby 26th 1853, aged 67 Years."
C,177,22,26,"Here lieth the Body of George the Son of George Dearden of Cullingworth-yate who departed this life the 21st Day of June 1751
In the 3rd Year of his Age.
Also here lieth the Body of Mary Daughter of the abovesaid who departed this Life the 15th Day of January 1767. In the 15th Year of her Age.
Also the said George Dearden their Father who died the 19th of Novr 1796 In the 85th Year of his Age.
Also in Memory of Sarah Wife of John Whitaker of Bridgehouse who died the 3rd day of April 1809. Aged 35 Years."
C,178,24,28,"Here lieth the Body of Sarah the Wife of John Foster of Denholme who departed this Life the 24th day of January 1794 In the 61st Year of her Age.
ALSO the said John Foster who died May 17th 1804, Aged 73 Years.
ALSO John Son of John and Susey Foster who died Jany 7th 1821 Aged 4 Years.
ALSO Hannah their Daughter who died Jany 5th 1821 Aged 2 Years."
C,179,24,27,"Here lieth the Body of John Roberts of Haworth who died August 18th 1800 in the 44th Year of his Age.
Also Sally Relict of the above and who died February 10th 1812 in the 52nd Year of her Age.
ALSO in Memory of John Willinson of Haworth who died April 14th 1821:  Aged 66 Years.
ALSO in Memory of Mary his wife who died Novr 12th 1829 in the 68th Year of her Age."
C,180,24,26,"Here lieth the Body of Rebecca the Wife of George Dearden of Gray Stones, who departed this Life the 15th Day of June 1790
in the 63rd Year of her Age.
Also George Husband of the above, who died April 13th 1808 In the 83rd Year of his Age.
ALSO of George Dearden of Haworth, SON of the above named George and Rebecca Dearden, who departed this Life January 19th 1845 in the 86th Year of his Age."
C,181,24,25,"IN  MEMORY OF John Holms (sic) & Martha his Wife of Mill-hill, he died Jan. 8th 1790, Aged 65 Years, she died March 21st 1808 Aged 74 Years.
ALSO Elkanah Aykroyd of Haworth, died July 23rd 1814 Aged 49 Years.
Man know thyself
ALSO of Rebecca, relict of the above named Elkanah Aykroyd who died Sep 20th 1845, in the 76th Year of her Age."
C,182,24,24,"In Remembrance of Ann, the Wife of Jonas Bowcock of Haworth, who died Jany 17th 1799, aged 61 Years.
ALSO of the above Jonas Bowcock who died Jany 22nd 1801, aged 66 Years.
ALSO of William Bowcock, their son, who died May 17th 1856, aged 83 Years."
C,183,24,23,"JOHN	: PEAR	M
SON :	JULY 3	:S
1680
JOHN	: PEAR
SON :	JANUARY 25 1695"
C,184,24,20,"HERE LIETH THE BODY OF WILLIAM CORDINGLEY OF DENHOLM WHO DEPARTED THIS LIFE ON THE SIXTH DAY OF MAY IN THE YEAR OF OUR LORD GOD 1727
Also Susan the wife of John Robinson of Denholm who departed this life the 15th day of February 1753 And In the 55th Year of her Age."
C,185,24,19,"Here lieth the Body of Susanna, Daughter of William Cordingley who died May the 31st Anno : Dom : 1734 Aged 12 Years.
ALSO Sarah Cordingley, buried March the 16th 1759 in the 39th Year of her Age."
C,186,24,18,"In MEMORY of Mary the Daughter of George and Betty Greenwood of Keighley who died Octr 12th 1822, in the 2nd Year of her Age.
ALSO of the above named George Greenwood, who died Augt 9th 1845, in the 74th Year of his Age.
Blessed are the dead which die in the Lord.
ALSO of the above Betty, relict of the said George Greenwood, who died April 27th 1856, in the 85th Year of her Age.
T.G. Owner"
C,187,24,17,"Here lieth the Body of Abraham Greenwood of Back-lane, who departed this Life the 20th Day of June 1798. In the 49th Year of his Age
Also John his Son who died June 8th 1816. Aged 36 Years"
C,188,23,16,"Here lieth the body of Jonathan Speak of Kighley Parish who departed this Life the 27th day of
[overlapped by C190] 	Anno Dom. 1743
ohn Speak his
who died July
85. In the 72nd
of his Age
Mary the Wife
abovesaid
died July 27th
in the 81st Year of
ge
hn Speak who
died May 8th 1805 Aged
60 Years. Also Jonathan
Speak who died April
23rd 1829 Aged 75 Years."
C,189,24,16,"Here lieth the body of Jonathan Speak Junior of Kighley Parish buried the 16th day of
[overlapped by C190]
February 174
Also Susan Wi
Jonathan Spea
died July 7th 179
Aged 45 Years
Also the said J
than Speak wh
ed Septr 17th 179
Aged 52 Years
to the memory of the deceased
by an absent soldier."
C,190,23,17,"IN MEMORY OF Martha Daughter of Joseph and Sarah Speak of Marsh, who died Decr 1852, aged 2 Years
ALSO of the abovenamed Joseph Speak, who died May 1 1855 in the 43rd Year of his Age.
ALSO of Rebecca, their Daughter, who died July 18th 1837 in the 19th Year of her Age
ALSO of Susanna their Daughter, who died October 20th 1862, in the 15th Year of her Age."
C,191,24,15,"Here lieth the Body
of Mary the Wi
Elias Fletcher of
house: who depart
Life the 13th Day of
ary 1782. In the 53
of her Age.
Sarah Fletcher Aged
42 1790 Mary Fletcher
Aged 2. 1812. Sarah
Fletcher Aged 25 1812
Sarah Fletcher Aged 6
1813 James Fletcher
Aged 29 1816
Thomas Fletcher died
April 23rd 1851, aged 82 Years.
Grace Fletcher died Novr 16
1855 aged 88 Years."
C,192,24,14,"Here lieth the Body of Betty the Wife of James Fletcher who departed this Life the 22nd Day of March 1776. In the 73rd Year of her Age.
James Fletcher Aged 49 1795
Mary Fletcher Aged 15 1813
John Fletcher Aged 24 1832
Susey Gill Aged 33 1837."
C,193,24,13,"Here lieth the Body of Joseph Son of John Greenwood of Bridgehouse; who died June 21st 1755 In the 19th Year of his Age.
Also Ann the wife of George Greenwood of Moorhouse: who died August 17th 1761 In the 22nd Year of her Age.
Also Susanna his second Wife who died March 6th 1769 In the 25th Year of her Age.
Also George Greenwood Husband of the abovesaid Ann and Susanna who died April 24th 1796 In the 65th Year of his Age.
ALSO Betty Wife of the above said George Greenwood who died July 10th 1826, in the 75th Year of her Age."
C,194,24,12,"Here lieth the Body of Betty Daughter of John Greenwood the Elder of Bridgehouse died 13th Day of March 1763. In the 22nd Year of her Age.
ALSO Joseph the Son of John Greenwood Junior who departed this Life the 30th Day of November 1763 In the 5th Year of his Age."
C,195,24,11,"Here lieth the body of John Greenwood of Bridgehouse who departed this Life the 1st day of March Anno Domm: 1737. In the 78th Year of his Age
Also Martha wife of the above said John Greenwood who departed this life the 4th day of February 1743 in the 82nd year of her Age.
Also the Body of William Greenwood of Stubbing who departed this Life the 1st Day of April in the year of our Lord 1769 In the 60th Year of his Age.
Also the Body of Elizabeth Relict of the said William Greenwood who departed this Life the 24th Day of August 1768 In the 70th Year of her Age.
ALSO Mary Wife of James Greenwood of Stubbing died June 30th 1809 in the 61st Year of her AGE"
C,196A,24,10,"Here lieth the Body of Elizabeth the Daughter of John Greenwood Junior of Bridgehouse who departed this Life the 12th of December 1752
in the 6th Year of her Age.
Also John his Son who died July 18th 1761 In the 8th Year of his Age. John the 3rd Son Inter'd August 18th 1762  31 Days Old
Also Rebecca the Wife of William North of Stubbing Lane who departed this life the 4th Day of June 1785. In the 35th Year of her Age.
And she was the Daughter of the above said John Greenwood.
Also William North Husband of the above said Rebecca who departed this Life the 27th Day of June 1791 in the 43rd Year of his Age."
C,196B,23,9,"IN MEMORY of Robert Greenwood of Stubbing Lane, who died Jany 14th 1819, in the 38th Year of his Age.
ALSO of Sarah, daughter of John and Mary Greenwood born Jany 28th 1832 died June 25th 1833.
Also Rebecca their daughter born May 11th 1846 died May 29th 1848.
ALSO of James Shackleton their Son born Feby 15th 1844, died Oct 11th 1848
ALSO of Emma their daughter, born Aug 20th 1851, died Septr 16th 1851
Also of the above named John Greenwood born December 21st 1806, died September 28th 1880
ALSO of MARY, his wife Born May 27th 1809 Died December 1st 1886."
C,197,24,9,"HERE RESTETH THE BODY OF JOHN HEATON OF OLDSNAPP: WHO DEPARTED THIS LIFE ON THE 12  DAY OF MARCH 1700
IH. 1727
Also John Appleyard of Oldsnapp who departed this Life the 30th day of August 1742."
C,198,24,8,"In MEMORY of Mary Laycock of New intake in the Parish of Kighley, who died July 9th 1808, in the 69th Year of her Age."
C,199,24,7,"IN  MEMORY  OF Sarah the wife of John Heaton of Marsh, who died Feby 13th 1820. Aged 77 Years.
We hope she's now enjoying happiness for all her sorrow
ALSO the abovesaid John Heaton who died March 28th 1821 in the 83rd Year of his age.
ALSO of Joseph Heaton their son who died June 8th 1831, in the 64th Year of his Age.
ALSO of Alice their Daughter and Widow of the late WILLIAM SMITH, who died June 24th 1853 in the 72nd Year of her Age."
C,200A,24,6,"In MEMORY of Mary, Daughter of James and Susanna Pratt (and wife of Simeon Haggas) of Lumbfoot, who died March 24th 1842 in the
24th Year of her Age. ALSO of Susanna their Daughter, who died May 31st 1842, in the 20th Year of her Age.
ALSO of the aforenamed James Pratt, who died July 17th 1845, in the 53rd Year of his Age
ALSO of Ellen their Daughter, who died June 8th 1848, in the 25th Year of her Age."
C,200B,24,5,here lyeth the body of margret (sic) hartley who dyed JULY 24  1730
C,201,24,4,"Here lieth the Body of Mr. John Leach of Scarhall who departed this life the 14th day of April in the year of our Lord 1743
in the 51st Year of his Age
Also the Body of Mary his Wife who departed this Life the 27th Day of September 1763. In the 75th Year of her Age.
ALSO William Appleyeard (sic) of Birks who died Octr 14th 1829, in the 70th Year of his Age
ALSO Grace Relict of the abovesaid William Appleyard (sic) who died Novr 9th 1837, in the 75th Year of her Age"
C,202,24,3,"In Memory of Martha the Wife of Robert Bottomly who died March 3rd 1808. In the 55th Year of her Age.
ALSO the said Robert Bottomly who died Jany 3rd 1813, Aged 62 Years"
C,203,24,1,Ann Beaver died 1837
C,204,25,1,"Mary Baldwin Aged 88 1813
Thomas Baldwin Aged 90 1814
Hannah Baldwin Aged 71. 1825
Moses Baldwin Aged 67 1826
Betty Baldwin Aged 67 1826
John Baldwin Aged 76 1830
Sarah Baldwin Aged 73 1843
Bottomly"
C,205,25,2,"In Memory of Joseph the Son of John Booth of Westcrofthead who departed this Life the 10th Day of September 1795 And in the 23rd Year of his Age.
Also John Booth of Westcrofthead and Father of the above who died November 24th 1804(?) Aged 58 Years
ALSO Rebecca Booth his Wife who died September 20th 1830 in the 89th year of her age."
C,206,25,3,"Here lieth the Body of Paul Beaver of Hill house, who departed this Life the 28th Day of October 1786  In the 78th Year of his Age."
C,207,25,4,"Anne Widow of Thomas Beaver changed her (Place?) of life November 4th(?) 1728 in the 88th year of her Age.
Also Ellen the Wife of Paul Beaver of Hillhouse who departed this Life the 29th Day of March 1784 In the 66th Year of her Age.
Mourn not for me but silence keep I am not dead but fallen asleep Till the Archangel warning give Then shall I rise, revive and live.
Also here lieth the Body of Sarah the Wife of Stephen Beaver of Buttergate Sykes: who departed this Life the 6th Day of 1794.
In the 71st Year of her Age.
Also Mary their Daughter who died June 2nd 1816. Aged 68 Years."
C,208,25,5,"To the Memory of Thomas Beaver of Oxenhope who passed out of time into eternity the 26th of March 1727 in the 77th year of his Age.
The Righteous shall be held in everlasting Remembrance
Also here lieth the Body of Paul Beaver of Buttergate Sykes, who died the 5th day of March 1767 In the 84th Year of his Age.
Also here lieth the Body of Jonas Beaver Son of the abovesaid who departed this Life the 2nd Day of October 1788 In the 83rd Year of his Age.
Also Sarah Daughter of William and Grace Appleyard of Birks who died June 9th 1800 In the 11th Year of her AGE."
C,209,25,8,"IN MEMORY OF Michael Son of Alice Heaton of West Field who died Septr 12th 1856(?) Aged 28 Years
ALSO of SALLY, Relict of the adjacent JOSEPH HEATON And Grandmother of the above named MICHAEL HEATON, who died March 3rd 1866, in the 93rd Year of her Age.
Also of the abovenamed Alice Heaton who died May 8th 1883 in the 78th Year of her Age."
C,210,25,10,"Here lieth the Body of Susan the Wife of John Ogden the elder of Leeming lane who departed this life September 16th 1771 In the 74th Year of her Age
Also here lieth the Body of John Ogden Husband of the abovesaid who departed this Life the 5th of March 1791. Aged 92.
ALSO Edmund their Son who died April 30th 1816 in the 70th Year of his Age."
C,211,25,12,"IN MEMORY of Joseph the Son of John and Mary Crosley of Westhouse who died Decr 8th 1808 in the 2nd Year of his Age
ALSO of the abovesaid Mary Crosley who died Octr 8th 1851(?) in the 52nd Year of her Age."
C,212,25,13,"Here lieth the Body of Jane the Wife of James Pearson (dyer) of Bridgehouse who departed this Life the 20th Day of February 1777.
In the 48th Years of her Age.
Afflictions sore she often bore Physicians were in vain Till God did please by death to seize And eas'd her of her pain.
Also James Pearson Husband of the abovesaid Jane who departed this Life on the 31st Day of January 1801 And in the 75th Year of his Age.
ALSO James Newell their Grandson who died Augt 10th 1820, Aged 46 Years."
C,213,25,14,"Betty Fletcher Aged 30  1810
Mary Fletcher Aged 35  1836"
C,214,25,15,"IN MEMORY  OF Sally the Daughter of John and Mary Pickells, of Shaw who died Septr 24th 1795, Aged 6 Years.
ALSO of the abovenamed John Pickles who died March 22nd 1845, in the 86th Year of his Age.
Also of Mary relict of the above named John Pickles who died Sept 29th 1849 in the 79th Year of her Age."
C,215,25,18,"In Memory of Susey, the Daughter of John and Mary Hollings of Stanbury who died April 29th 1792. Aged 2 Years.
Also Nathan their Son who died in his Infancy.
Also Mary the Wife of John Hollings who died October 23rd 1792 Aged 30 Years.
Also Mary the Daughter of John and Sarah Hollings who died March 17th 1807. Aged 1 Year
ALSO Butler, their Son who died July 10th 1817, in the 20th Year of his Age
ALSO the abovesaid John Hollings who died Feby 14th 1837, in the 72nd Year of his Age."
C,216,25,19,"Here lieth the Body of Susan the Wife of James Wignall of Stanbury who departed this Life the 30th Day of April 1786 In the 60th Year of her Age
Also James Wignall Husband of the abovesaid who died the 24th Day of April 1799 In the 72nd Year of his Age."
C,217,25,20,"Here lieth the Body of Nathan Wignall of Stanbury who departed this Life the 30th Day of January, 1785 And in the 29th Year of his Age.
Also George Son of John Wignall of Kighley who died Jany 31st 1785. In the 8th Year of his Age.
ALSO the abovenamed John Wignall died Feby 2nd 1809, in the 57th Year of his Age
ALSO Hannah Wife of the above John Wignall who departed this Life June 12th 1832 in the 80th Year of her Age."
C,218,25,21,"HERE was interred the Body of Anney Wife of William Avison of Brigghouse and Daughter of John Wignell of Holmfield near Kighley
who departed this LIFE on the 13th Day of May 1784 in the 27th Year of her AGE.
My illness long: Though died young Physicians tryed their skill But all in vain, to free my pain Till it was the Lord's will
Also Alice Daughter of the said John Wignall and Wife of John Horsfall who died on the 3rd Day of February 1805 In the 39th Year of her Age
Also Samuel their Son who died in his Infancy on the 16th of Decr 1804.
Also John their Son who died on the 9th of April 1805. Aged 3 Years."
C,219,25,22,"Here lieth the Body of John Sutcliffe Junear of Shaw: Who Departed this life the 17th Day of June 1785 in the 33rd Year of his Age.
ALSO here lieth the Body of Susan Sister of the abovesaid who departed this life July 10th 1828, in the 71st Year of her Age."
C,220,25,23,"Here lieth the Body of Mary the Wife of Lewis Whitaker of Haworth who departed this Life the 4th Day of May in the Year of our LORD 1768
In the 32nd Year of her Age.
Blessed are the dead which die in the LORD LVV 17
ALSO in Memory of Lewis Whitaker who died Decr 29th 1821 in the 61st Year of his Age.
Then shall I see and hear and know All I desir'd or wish'd below And every power find sweet employ In that eternal world of joy.
ALSO Susanna Relict of the last named Lewis Whitaker who died NOV. 24th 1840 aged 83 Years"
C,221,25,24,"Here lieth the Body of John the Son of James Varley of Kighley Parish who departed this Life the 3rd Day of July 1768
And in the 52nd Year of his Age
Also here lieth the Body of the afore said James Varley who departed this Life the 16th Day of July 1779 And in the 89th Year of his Age.
Rest sacred dust until the Resurrection of the just"
C,222,25,25,"IN MEMORY of Mary the Wife of William Pickles of Haworth who died May 20th 1811, in the 30th Year of her Age
ALSO two of their Children who died in their infancy.
ALSO Hannah their Daughter who died April 25th 1828, in the 21st Year of her Age."
C,223,25,26,"In Memory of Susanna the Wife of William Pickles of Newhome who departed this Life September 24th 1802 In the 29th Year of her Age
Also four of their Children who died in their Infancy.
ALSO Estha Haggas Mother of the abovesaid Susanna Pickles who died March 5th 1830, in the 79th year of her age.
ALSO of the abovenamed William Pickles who died March 8th 1847 in the 73rd Year of his age."
C,224,26,31,"[words only at bottom]
Betty Binns owner"
C,225,26,30,"IN MEMORY OF Sarah. Mary. Martha. Moriah, Joseph. Grace. Peggy. James. Sons and Daughters of James Duckworth Denholme.
ALSO Martha, his Wife who died January 28th 1791, Aged 56 Years.
Also James Duckworth Husband of the abovesaid Martha and Father of the above named children who died May 2nd 1807 Aged 78 Years.
ALSO Jervis Duckworth their Son who died May 25th 1828 in the 58th Year of his Age
ALSO of Betty, relict of the abovesaid Jervis Duckworth and wife of Joseph Holmes died July 26th 1850, in the 67th Year of her Age
ALSO of the abovenamed Joseph Holmes who died March 5th 1854, in the 76th Year of his Age."
C,226,26,29,"Here lieth the Body of Sarah Wife of Benjamin Binns of Sawood who died July 10th 1798. In the 43rd Year of her Age.
ALSO Sally their Grand-daughter who died January 17th 1816, Aged 3 Years.
While on this earth I did remain
My later days were bitter pain;
But when the Lord did see it best
He took me to a place of rest.
ALSO John their Grand-son who died October 28th 1816 Aged 2 Years.
Also the abovesaid Benjamin Binns who died January 12th 1827, in the 72nd Year of his Age.
ALSO of Susey, Mother of the above Children & Wife of Jonas Binns of Stairs, who died March 1st 1847, in the 57th Year of her Age."
C,227,26,28,"Here lieth the Body of Thomas Wade of Manvellsheight in Wilsden who departed this Life the 10th Day of May 1799. In the 61st Year of his Age.
ALSO Joshua Wade his Son who died June 7th 1830 Aged 56 Years.
ALSO Sarah relict of the abovenamed Joshua Wade who died May 6th 1847, in the 55th Year of her Age.
ALSO of Abraham their Son who died May 3rd 1850, in the 21st Year of his Age
ALSO of Thomas, Son of John and Sarah Wade, who died May 27th 1852, aged 9 months."
C,228,26,26,"Here lieth the Body of Rebecca the Daughter of Joseph and Hannah Teasdale of Denholme who died Oct. 11th 1797 in the 24th Year of her Age.
ALSO the above named Joseph, who died September 6th 1801 Aged 5
ALSO Hannah their Daughter who died April 17th 1809 and in the 28th Year of her Age.
ALSO Abram their Son who died July 30th 1818 Aged 22 Years.
ALSO John his Son who died Jany 19th 1820 Aged 3 Years"
C,229,26,25,"In Memory of Joseph Tidgwell of Haworth Hall, who died Jany 6th 1830, in the 42nd Year of his Age.
ALSO of Hannah, daughter of Joseph & Betty Tidgwell who died March 7th 1832, in the 14th Year of her Age.
ALSO of the above Betty Tidgwell who died June 22nd 1853, in the 64th Year of her Age.
ALSO four of their Infants."
C,230,26,22,"Here lieth the Bodies of Joseph and Jonathan, Sons of Robert Wright of Pearsclose who departed this life the 6th and 19th of August 1758
in the 4th and 1st Years of their Age.
ALSO Susan his wife who died Jany 17th 1780, Aged 52 Years.
Also Robert their Son who died Augt 31st 1780 Aged 28 Years.
Also the said Robert Wright who died Jany 28th 1817, in the 91st Year of his Age"
C,231,26,21,"Here lieth the Body of Joseph the Son of John Wignall of Oldfield who departed this life the 25th Day of June 1780, And in the 29th Year of his Age.
Also the Body of John his Son who died the 15th of October 1782. In the 8th Year of his Age.
ALSO Susannah the Wife of John Rhodes of Maningham and Daughter of John Wignall who died the 14th of April 1798. Aged 34 Years."
C,232,26,20,"In this place lieth the Remains of the children of James and Susan Wignall of Cullingworth Viz.
Joseph died April 1st 1777 in the First Year of his Age.
Sally died in July 1783 in the First Year of her Age.
Joseph died in July 1783 in the Third Year of his Age.
Ann died in Nov. 1786 in the Second Year of her Age.
John died March the 27th 1797 in the Eight Year of his Age.
James died Nov 10th 1797 in the Third Year of his Age.
Blest lovely Babes Just for a moment given to weep on Earth, and then return to Heaven
ALSO the abovesaid James Wignall who died March 19th 1832 in the 78th Year of his Age.
ALSO Susanna Relict of the abovesaid James Wignall who died July 13th 1836, in the 81st Year of her Age."
C,233,26,19,"In  MEMORY of Samuel Wignall of Kighley, who departed this Life Augt 27th 1814, in the 40th Year of his Age.
ALSO of Sarah Wignall, relict of the aforenamed Samuel Wignall, who died Feby 21st 1860, in the 81st Year of her Age."
C,234,26,18,"Here was Interred the Daughter and sons of Matthew and Susanna Wilkinson of Stanbury who died in their Infancy
Sally, Sammy, Abraham, William & Matthew. January 2nd 1797.
ALSO Susanna Wilkinson Wife of the abovesaid who died March 25th 1825 Aged 65 Years
ALSO the above Matthew Wilkinson who died March 31st 1837 in the 86th Year of his Age."
C,235,26,17,"Here lieth the Body of [not readable]
Also John
who died the
of September 17(0)3 Aged   0
Also Robert Sutcliffe who departed this Life the 7th Day of June 17?? In the ?6?  Year of his Age.
ALSO Robert Sutcliffe of Dale in Denholme who died May 24th 1823 Aged 51 Years
ALSO John Sutcliffe of Trough in Denholme, who died January 5th 1841 in the 78th Year of his Age.
Also of Mary, relict of the aforenamed John Sutcliffe who died May 4th 1854 in the 80th Year of her age."
C,236,26,16,"[Top one-third of stone blank]
Also John Sutcliffe their Father ... who departed
this Life the 11th Day
of August 17?	Aged
? Years
Mary ?  Rushworth 1793?(8?)
In Memory of  ? Daugh
ter of John and Mary Sutcliffe
of Haworth who departed
this Life the  ? Day of May
in the  ? year of
her Age. Also in Memory of
John Sutcliffe of Manu ?
who died December
2nd  1?1? Aged 31(71?) Years
Also Robert his Grand Son
who Decr 20th 1810(9)? Aged 3
Years."
